"","Sample","Date","Time.bottom","Depth","Latitude","Longitude","Site","Location","Status","Filename","Image row","Image col","Broad","Morphology","Type","FOV","CODE","Radius","pa"
"4101",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",48,175,"Unscorable","","","",1,66.5,1
"4102",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",54,597,"Macroalgae","Drift Algae","","",80300000,40.6,1
"4103",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",738,871,"Macroalgae","Drift Algae","","",80300000,26.8,1
"4104",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",512,589,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,17.7,1
"4105",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",129,134,"Unscorable","","","",1,65.9,1
"4106",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",669,445,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,35.7,1
"4107",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",260,1484,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,67.3,1
"4108",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",771,1826,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,100,1
"4109",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",119,1390,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,64.3,1
"4110",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",371,282,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,45.8,1
"4111",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",726,777,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,24.2,1
"4112",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",308,42,"Unscorable","","","",1,68.4,1
"4113",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",872,44,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,76.6,1
"4114",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",295,1367,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,56.1,1
"4115",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",152,666,"Macroalgae","Drift Algae","","",80300000,29.9,1
"4116",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",958,108,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,76,1
"4117",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",533,1649,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,80.1,1
"4118",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",114,926,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,34.6,1
"4119",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",477,674,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,9.4,1
"4120",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",226,753,"Macroalgae","Drift Algae","","",80300000,21.6,1
"4121",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",1008,1719,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,99.6,1
"4122",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",550,1516,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,68.1,1
"4123",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",571,253,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,48.8,1
"4124",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",972,882,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,47.7,1
"4125",203,20210303,1899-12-30 14:01:31,14.5,-33.589,115.2811,NA,"Geographe",NA,"203.jpg",90,215,"Unscorable","","","",1,61.4,1
"4126",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",1064,1539,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,66.1,1
"4127",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",1008,1297,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,46,1
"4128",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",685,943,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,10.1,1
"4129",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",705,127,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,88.7,1
"4130",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",23,877,"Unscorable","","","",1,61,1
"4131",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",665,93,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,91.7,1
"4132",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",359,1889,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,88.6,1
"4133",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",303,667,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,47.5,1
"4134",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",86,1356,"Unscorable","","","",1,62.1,1
"4135",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",609,1316,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,28.4,1
"4136",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",665,600,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,42.1,1
"4137",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",456,1292,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,30.9,1
"4138",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",752,1703,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,67.5,1
"4139",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",782,1357,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,35.8,1
"4140",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",966,717,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,45.2,1
"4141",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",1052,1275,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,48.4,1
"4142",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",519,1474,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,45.1,1
"4143",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",586,503,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,51.5,1
"4144",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",663,1589,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,55.3,1
"4145",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",812,977,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,18.9,1
"4146",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",902,298,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,76.5,1
"4147",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",698,222,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,79.3,1
"4148",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",116,1909,"Unscorable","","","",1,100,1
"4149",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",476,551,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,49,1
"4150",205,20210305,1899-12-30 10:25:20,16.4,-33.524,115.3959,NA,"Geographe",NA,"205.jpg",685,1103,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,9.5,1
"4151",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",1043,681,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,41.7,1
"4152",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",999,1891,"Macroalgae","Drift Algae","","",80300000,100,1
"4153",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",998,286,"Macroalgae","Drift Algae","","",80300000,61.4,1
"4154",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",1072,1543,"Macroalgae","Drift Algae","","",80300000,75,1
"4155",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",337,345,"Macroalgae","Filamentous / Filiform","Brown","",80300931,51.4,1
"4156",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",36,13,"Unscorable","","","",1,91.1,1
"4157",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",175,1682,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,84.5,1
"4158",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",997,250,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,64,1
"4159",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",651,1579,"Macroalgae","Drift Algae","","",80300000,65.8,1
"4160",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",943,1058,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,35.4,1
"4161",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",571,1457,"Macroalgae","Drift Algae","","",80300000,54.8,1
"4162",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",799,1055,"Macroalgae","Drift Algae","","",80300000,25.2,1
"4163",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",280,1628,"Macroalgae","Drift Algae","","",80300000,76.1,1
"4164",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",29,395,"Macroalgae","Drift Algae","","",80300000,66.2,1
"4165",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",807,366,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,46.8,1
"4166",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",687,537,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,28.8,1
"4167",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",1001,607,"Macroalgae","Filamentous / Filiform","Brown","",80300931,41.3,1
"4168",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",739,562,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,28.3,1
"4169",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",324,564,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,36.2,1
"4170",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",327,451,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,43.8,1
"4171",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",627,502,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,31.2,1
"4172",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",513,852,"Macroalgae","Drift Algae","","",80300000,8.7,1
"4173",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",813,1249,"Macroalgae","Drift Algae","","",80300000,40.4,1
"4174",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",362,1444,"Macroalgae","Drift Algae","","",80300000,58,1
"4175",206,20210303,1899-12-30 10:36:29,18.4,-33.5948,115.243,NA,"Geographe",NA,"206.jpg",115,211,"Unscorable","","","",1,72.5,1
"4176",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",524,24,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,100,1
"4177",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",694,1862,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,53.3,1
"4178",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",248,1535,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,36.3,1
"4179",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",377,1501,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,27.1,1
"4180",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",691,987,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,22.9,1
"4181",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",990,1516,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,42.4,1
"4182",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",738,1909,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,57.9,1
"4183",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",373,1289,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,16.5,1
"4184",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",195,1039,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,34.5,1
"4185",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",818,1837,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,54.3,1
"4186",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",68,1688,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,55.8,1
"4187",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",232,513,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,65.5,1
"4188",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",950,1704,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,50.5,1
"4189",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",476,1174,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,8.7,1
"4190",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",449,1278,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,10.3,1
"4191",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",831,183,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,89.5,1
"4192",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",783,1216,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,18.2,1
"4193",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",888,1834,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,56.6,1
"4194",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",488,1751,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,43.5,1
"4195",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",423,542,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,58.3,1
"4196",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",139,1344,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,36.4,1
"4197",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",529,1277,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,4.7,1
"4198",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",375,1069,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,20.6,1
"4199",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",802,730,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,46,1
"4200",208,20210302,1899-12-30 08:52:24,28,-33.5558,115.1775,NA,"Geographe",NA,"208.jpg",1015,989,"Unscorable","","","",1,42.4,1
"4201",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",563,477,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,39.3,1
"4202",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",94,1075,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,44,1
"4203",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",769,1448,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,59.1,1
"4204",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",542,282,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,57.8,1
"4205",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",144,279,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,67.9,1
"4206",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",751,148,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,74.2,1
"4207",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",714,1780,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,87.8,1
"4208",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",286,1243,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,40.6,1
"4209",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",176,174,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,75.3,1
"4210",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",438,819,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,9.6,1
"4211",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",1060,1776,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,100,1
"4212",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",797,1636,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,76.8,1
"4213",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",794,314,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,60.9,1
"4214",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",246,959,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,26.5,1
"4215",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",117,877,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,37.9,1
"4216",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",574,480,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,39.2,1
"4217",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",333,29,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,83.7,1
"4218",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",225,944,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,28.1,1
"4219",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",453,1118,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,23,1
"4220",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",38,720,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,48.1,1
"4221",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",1017,647,"Unscorable","","","",1,53.4,1
"4222",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",892,1708,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,86.7,1
"4223",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",600,1871,"Macroalgae","Filamentous / Filiform","Brown","",80300931,94.7,1
"4224",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",145,9,"Unscorable","","","",1,91,1
"4225",209,20210303,1899-12-30 15:39:55,15.2,-33.577,115.3287,NA,"Geographe",NA,"209.jpg",1057,1320,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,66.6,1
"4226",210,20210304,1899-12-30 12:54:25,22.8,-33.5094,115.3615,NA,"Geographe",NA,"210.jpg",190,1897,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,100,1
"4227",210,20210304,1899-12-30 12:54:25,22.8,-33.5094,115.3615,NA,"Geographe",NA,"210.jpg",173,56,"Unscorable","","","",1,87.8,1
"4228",210,20210304,1899-12-30 12:54:25,22.8,-33.5094,115.3615,NA,"Geographe",NA,"210.jpg",823,1354,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,54.4,1
"4229",210,20210304,1899-12-30 12:54:25,22.8,-33.5094,115.3615,NA,"Geographe",NA,"210.jpg",876,692,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,43.5,1
